filmtv_id,title,year,genre,duration,country,avg_vote,critics_vote,public_vote,total_votes,humor,rhythm,effort,tension,erotism,Labels
15344,The Navigator,1924,27,65,51,8.5,8.18,9.0,87,4,4,1,1,0,4
23539,Le vacances de Monsieur Hulot,1953,27,96,42,7.9,8.07,8.0,83,3,2,0,0,0,4
8570,Mia moglie è una strega,1980,27,93,70,5.7,5.18,6.0,82,3,1,1,1,1,4
8058,È arrivato mio fratello,1985,27,98,70,5.6,5.33,6.0,82,3,2,0,0,1,4
2391,I due marescialli,1961,27,98,70,7.0,6.82,7.0,82,2,2,0,2,1,4
19780,Stuart Little,2000,27,83,51,5.6,5.8,5.0,82,2,2,1,0,0,4
5013,"Pane, amore e...",1955,27,100,70,6.3,6.0,7.0,82,3,3,0,0,0,4
2715,I fichissimi,1981,27,90,70,5.5,5.44,6.0,82,3,2,0,1,0,4
1719,How to Marry a Millionaire,1953,27,95,51,7.4,7.64,7.0,82,2,3,0,1,2,4
15006,A spasso nel tempo,1996,27,95,70,3.8,3.8,4.0,82,3,1,0,0,1,4
6531,Signori si nasce,1960,27,95,70,7.3,7.0,8.0,81,3,2,0,0,0,4
22767,Scooby-Doo,2001,27,98,51,4.3,4.0,5.0,81,2,2,0,0,1,4
6922,Sua Eccellenza si fermò a mangiare,1961,27,101,70,6.9,6.92,7.0,81,3,2,0,0,1,4
137324,The Party,2017,27,71,95,6.5,6.27,7.0,81,0,0,0,0,0,4
23775,Astérix & Obélix. Mission Cléopâtre,2002,27,97,42,5.0,5.0,5.0,81,3,2,0,0,1,4
36730,Tenacious D in: The Pick of Destiny,2006,27,93,51,5.8,5.36,6.0,81,2,2,0,1,0,4
49300,Project X,2012,27,88,51,5.3,5.12,5.0,81,2,3,0,0,2,4
4116,Mani di velluto,1979,27,100,70,5.3,5.0,6.0,81,2,1,0,0,0,4
54966,Buongiorno papà,2013,27,104,70,5.3,4.92,6.0,80,2,2,1,1,0,4
129134,Tully,2018,27,94,51,6.5,6.93,6.0,80,0,0,0,0,0,4
6489,Siamo uomini o caporali?,1955,27,96,70,7.0,6.8,7.0,80,3,2,2,0,1,4
13296,La flor de mi secreto,1995,27,100,94,6.9,7.36,6.0,80,2,2,0,1,2,4
14334,The Cable Guy,1996,27,91,51,4.8,4.5,5.0,80,1,2,0,0,0,4
11239,Dave,1993,27,110,51,6.9,7.08,7.0,80,2,2,0,0,1,4
15333,Pappa e ciccia,1982,27,96,70,5.2,4.67,6.0,80,2,2,1,1,1,4
27335,In questo mondo di ladri,2004,27,91,70,4.4,4.11,5.0,80,3,3,0,0,0,4
15179,Uomo d'acqua dolce,1997,27,90,70,5.5,5.56,5.0,80,3,2,1,1,0,4
7242,Totò lascia o raddoppia?,1956,27,85,70,6.5,6.27,7.0,80,3,2,0,0,0,4
5115,History of the World - Part 1,1981,27,88,51,5.7,5.42,6.0,80,3,3,0,0,1,4
5282,Pierino contro tutti,1981,27,92,70,4.3,3.57,5.0,80,3,1,0,0,2,4
8489,Father of the Bride,1991,27,105,51,6.4,6.5,6.0,80,3,2,1,1,0,4
41173,Oggi sposi,2009,27,114,70,5.2,5.0,5.0,79,2,2,0,1,0,4
501,L'argent de poche,1976,27,104,42,7.8,7.94,8.0,79,2,3,3,1,0,4
8964,Le vie del Signore sono finite,1987,27,117,70,7.0,7.0,7.0,79,2,1,2,1,0,4
74274,The Dressmaker,2015,27,118,92,5.9,5.83,6.0,79,0,0,0,0,0,4
4545,Crocodile Dundee II,1988,27,112,92,5.3,3.67,7.0,79,2,2,1,2,1,4
38595,Forgetting Sarah Marshall,2008,27,112,51,5.8,5.67,6.0,79,3,3,1,0,2,4
30766,The Big White,2005,27,100,51,6.3,6.25,6.0,79,2,1,1,1,1,4
59936,"Les garçons et Guillaume, à table",2013,27,85,42,6.8,7.55,6.0,79,3,3,1,1,0,4
38796,Disaster Movie,2008,27,90,51,2.1,2.13,2.0,79,1,2,0,0,0,4
16808,Mouse Hunt,1998,27,95,51,6.8,6.89,7.0,79,2,3,0,1,0,4
65648,Gemma Bovery,2014,27,99,42,6.4,7.07,6.0,79,5,2,1,0,2,4
14711,Totò le Moko,1949,27,91,70,6.9,7.44,6.0,79,4,1,0,0,1,4
37458,Matrimonio alle Bahamas,2007,27,92,70,3.1,3.0,3.0,79,2,1,0,0,0,4
29566,Anchorman: The Legend of Ron Burgundy,2004,27,94,51,6.0,5.8,6.0,78,2,2,0,0,0,4
66136,Paddington,2014,27,97,95,6.4,6.2,7.0,78,2,2,0,1,0,4
45098,Fright Night,2011,27,120,95,5.4,5.58,5.0,78,1,2,2,2,1,4
9980,Stop! Or My Mom Will Shoot,1992,27,87,51,3.9,3.56,4.0,78,1,2,0,1,0,4
44169,Larry Crowne,2011,27,98,51,4.7,4.42,5.0,78,2,2,1,1,1,4
7240,"Totò, Fabrizi e i giovani d'oggi",1960,27,87,70,7.0,6.67,7.0,78,4,3,1,1,0,4
55911,Last Vegas,2013,27,105,51,4.6,4.4,5.0,78,1,2,0,0,0,4
820,The Golden Child,1986,27,93,51,4.2,3.33,5.0,78,1,2,0,1,0,4
73,Abbronzatissimi,1991,27,114,70,3.2,3.0,3.0,78,2,1,0,0,1,4
42121,Date Night,2010,27,90,51,4.4,3.89,5.0,78,2,2,0,0,0,4
11241,Sister Act 2 - Back in the Abit,1993,27,106,51,4.6,3.9,5.0,78,2,2,0,0,0,4
20889,Bodyguards,2000,27,95,70,3.7,4.0,3.0,78,1,1,0,0,1,4
12867,S.P.Q.R..2000 e 1/2 anni fa,1994,27,103,70,3.6,3.8,3.0,78,1,2,0,0,1,4
26339,Peter Pan,2003,27,117,51,5.6,4.8,6.0,78,2,3,0,1,0,4
22330,Legally Blonde,2001,27,96,51,5.5,5.5,6.0,78,2,2,1,0,1,4
20374,Road Trip,2000,27,95,51,5.4,5.29,6.0,78,1,2,0,0,0,4
27195,Garfield,2004,27,80,51,5.4,5.57,5.0,78,2,2,0,0,0,4
19235,Tifosi,1999,27,90,70,4.9,4.71,5.0,77,2,2,0,0,0,4
24779,Bringing Down the House,2003,27,100,51,6.6,7.13,6.0,77,2,2,0,0,1,4
28592,Il ritorno del Monnezza,2005,27,90,70,3.6,3.78,3.0,77,2,2,0,1,0,4
39366,Confessions of a Shopaholic,2009,27,105,51,3.5,2.6,4.0,77,1,2,0,0,0,4
172665,Il primo Natale,2019,27,100,70,4.7,4.27,5.0,77,0,0,0,0,0,4
56253,The Heat,2013,27,117,51,5.0,5.2,5.0,77,3,3,0,1,0,4
22006,Bedazzled,2000,27,93,51,5.5,5.71,5.0,77,2,2,0,0,1,4
12219,Tu mi turbi,1982,27,87,70,6.6,6.18,7.0,77,3,3,2,0,0,4
5278,Piedone a Hong Kong,1975,27,115,70,6.1,6.73,6.0,77,2,2,0,1,0,4
45188,A Few Best Men,2011,27,97,92,5.0,4.56,6.0,77,2,3,0,0,0,4
9282,Married to the Mob,1988,27,103,51,6.9,7.27,7.0,77,3,3,2,3,2,4
19233,Vacanze di Natale 2000,1999,27,100,70,3.6,3.1,4.0,77,2,2,0,0,1,4
6524,Mr. and Mrs. Smith,1941,27,95,51,6.3,6.15,6.0,77,3,3,0,1,1,4
54029,Pazze di me,2013,27,94,70,4.8,4.56,5.0,77,3,1,0,0,0,4
18032,Paparazzi,1998,27,100,70,3.7,3.71,4.0,77,1,2,0,0,0,4
6174,Lo scapolo,1956,27,94,70,6.9,7.0,7.0,77,3,3,2,1,1,4
5601,47 morto che parla,1950,27,89,70,7.0,6.92,7.0,77,4,2,1,1,1,4
54819,L'ultima ruota del carro,2013,27,113,70,5.6,5.37,6.0,77,1,2,2,2,1,4
122601,A Street Cat Named Bob,2016,27,100,95,6.7,6.67,7.0,77,0,0,0,0,0,4
45818,Ex. Amici come prima,2011,27,100,70,3.8,4.3,3.0,77,2,2,1,0,1,4
18025,L'amico del cuore,1998,27,100,70,5.7,5.7,6.0,77,2,2,0,1,1,4
159083,Il campione,2019,27,105,70,6.3,6.11,6.0,77,0,0,0,0,0,4
13231,Dracula: Dead and Loving It,1995,27,90,51,5.3,5.3,5.0,77,2,2,0,0,0,4
25538,La ley del deseo,1987,25,102,94,6.8,7.0,7.0,77,2,3,1,2,2,4
36883,Epic Movie,2007,27,86,51,2.6,2.14,3.0,77,1,2,0,0,0,4
148550,Game Night,2018,27,93,51,5.4,5.22,6.0,77,0,0,0,0,0,4
14375,Magnificent Obsession,1954,25,108,51,7.5,7.94,7.0,77,0,2,0,2,1,4
16104,Fuochi d'artificio,1997,27,100,70,5.2,5.1,5.0,77,2,2,0,0,1,4
14704,Striptease,1996,27,120,51,3.8,3.63,4.0,77,1,2,0,1,2,4
602,Meet John Doe,1941,27,135,51,7.6,7.78,8.0,76,2,2,3,1,0,4
18072,Baci e abbracci,1999,27,105,70,6.4,6.4,6.0,76,2,3,1,1,0,4
20392,Zora la vampira,2000,27,95,70,5.5,5.8,5.0,76,2,2,2,2,1,4
27077,13 Going On 30,2004,27,98,51,5.5,5.6,5.0,76,1,2,0,0,1,4
18168,Bagnomaria,1999,27,92,70,3.4,2.88,4.0,76,2,2,0,0,1,4
68232,Samba,2014,27,118,42,5.2,4.92,5.0,76,1,2,2,1,0,4
32761,La doublure,2006,27,85,42,5.7,5.29,6.0,76,2,2,0,0,1,4
83139,Médecin de campagne,2016,27,102,42,6.1,6.33,6.0,76,0,0,0,0,0,4
14592,Richie Rich,1994,27,95,51,3.8,3.33,4.0,76,1,2,0,0,0,4
47052,The Best Exotic Marigold Hotel,2012,27,124,51,5.9,5.44,6.0,76,3,2,2,0,0,4
6586,Sogni mostruosamente proibiti,1982,27,88,70,5.6,5.5,6.0,76,2,2,0,0,1,4
82044,Dobbiamo parlare,2015,27,98,70,5.8,5.64,6.0,76,3,2,2,2,0,4
45255,Finalmente la felicità,2011,27,93,70,3.4,3.11,4.0,76,2,1,0,0,0,4
32918,RV,2006,27,98,51,4.5,3.71,5.0,76,4,3,2,1,1,4
45839,Mon pire cauchemar,2011,27,99,42,5.6,5.71,6.0,76,2,2,0,0,0,4
65259,Sex Tape,2014,27,97,51,3.4,3.0,4.0,76,1,1,1,0,1,4
61343,Stai lontana da me,2013,27,82,70,5.0,5.0,5.0,76,2,3,1,0,1,4
8740,What About Bob?,1991,27,99,51,6.7,6.56,7.0,76,3,3,0,0,1,4
19231,October Sky,1999,27,105,51,7.1,7.38,7.0,76,2,3,2,2,0,4
80,"Acapulco, prima spiaggia... a sinistra",1983,27,88,70,4.3,3.0,6.0,76,3,2,1,1,2,4
15104,First Wives Club,1996,27,95,51,5.8,5.86,6.0,76,3,3,1,1,1,4
194986,Borat Subsequent Moviefilm: Delivery of Prodigious Bribe to American Regime for Make Benefit Once Glorious Nation of Kazakhstan,2020,27,95,51,5.8,5.5,6.0,76,0,0,0,0,0,4
25319,The Emperor's Club,2002,27,110,51,5.6,5.43,6.0,76,1,2,1,0,0,4
5922,"Ricchi, ricchissimi... praticamente in mutande",1982,27,95,70,5.0,4.75,5.0,75,2,2,1,0,1,4
16133,Mallrats,1995,27,91,51,6.3,5.5,7.0,75,1,2,1,0,0,4
45126,Gambit,2012,27,89,51,5.1,5.1,5.0,75,2,3,0,0,1,4
47502,I primi della lista,2011,27,85,70,6.7,6.92,6.0,75,3,2,2,1,0,4
133,Airplane II: The Sequel,1982,27,84,51,5.9,5.73,6.0,75,4,4,2,1,0,4
2403,Two for the Road,1967,27,112,51,7.6,7.77,7.0,75,2,3,1,1,1,4
22546,40 Days and 40 Nights,2002,27,90,51,5.0,5.25,5.0,75,2,2,0,0,2,4
7968,"Zucchero, miele e peperoncino",1980,27,110,70,5.3,4.88,6.0,75,2,2,0,1,1,4
59653,Pas son genre,2014,27,111,42,6.9,7.45,6.0,75,2,2,2,1,1,4
43232,Figli delle stelle,2010,27,102,70,5.8,5.67,6.0,75,1,2,2,0,0,4
42235,Matrimoni e altri disastri,2010,27,102,70,3.9,3.33,5.0,75,1,2,0,0,0,4
42704,The Other Guys ,2010,27,107,51,5.2,5.0,5.0,75,2,2,0,1,0,4
8579,Look Who's Talking Too,1991,27,81,51,5.0,5.0,5.0,75,1,2,0,0,0,4
12170,"Totò, Peppino e... la dolce vita",1961,27,89,70,6.0,5.5,6.0,75,3,1,1,1,1,4
27334,Les choristes,2004,27,95,42,7.2,6.83,8.0,75,1,2,1,1,0,4
18123,Practical Magic,1998,27,103,51,5.6,5.8,5.0,74,2,3,2,2,1,4
9896,Matinée,1993,27,100,51,7.7,7.89,7.0,74,3,3,0,2,0,4
31134,A cavallo della tigre,1961,27,110,70,7.6,8.0,7.0,74,2,2,1,1,0,4
37411,Sms. Sotto mentite spoglie,2007,27,90,70,3.8,3.2,4.0,74,1,1,0,0,1,4
37178,Idiocracy,2006,27,84,51,5.6,5.69,6.0,74,3,3,1,1,0,4
2703,Bus Stop,1956,27,96,51,7.5,7.13,8.0,74,2,3,0,0,2,4
69540,Latin Lover,2015,27,104,70,5.4,5.15,6.0,74,1,2,0,0,1,4
3768,Kamikazen. Ultima notte a Milano,1987,27,102,70,6.3,6.22,6.0,74,2,2,1,1,1,4
7379,Turné,1990,27,92,70,6.9,7.09,7.0,74,2,2,2,0,1,4
43824,Manuale d'amore 3,2011,27,125,70,3.8,3.63,4.0,74,2,2,0,0,1,4
4476,Monkey Business,1952,27,97,51,7.5,7.73,7.0,74,3,3,1,2,2,4
26268,The Haunted Mansion,2003,27,99,51,4.8,4.57,5.0,74,1,2,0,0,0,4
9520,La vita agra,1964,27,120,70,6.9,6.58,7.0,74,2,2,3,2,1,4
15960,Austin Powers,1997,27,113,51,5.7,5.0,6.0,74,3,3,1,0,1,4
51858,Sightseers,2012,27,89,95,6.0,5.67,6.0,74,2,2,0,1,1,4
13731,Scuola di ladri. Parte seconda,1987,27,96,70,4.7,5.0,4.0,74,1,2,0,0,1,4
4550,Mr. Smith Goes to Washington,1939,27,130,51,8.0,8.07,8.0,74,1,3,1,1,0,4
10820,Il giovedì,1963,27,100,70,7.5,7.56,7.0,74,2,2,2,1,0,4
4239,Il medico dei pazzi,1954,27,91,70,6.9,6.9,7.0,74,3,2,0,0,0,4
1101,Bronco Billy,1980,27,119,51,6.8,6.75,7.0,74,2,3,2,2,1,4
991,Bingo Bongo,1982,27,105,70,5.2,5.63,5.0,74,2,2,1,0,1,4
12652,Kika,1994,27,115,94,6.2,6.22,6.0,74,2,3,1,2,2,4
24432,Maid in Manhattan,2002,27,107,51,5.0,5.0,5.0,74,2,2,0,0,1,4
64970,Horrible Bosses 2,2014,27,108,51,5.0,5.0,5.0,74,3,3,0,0,1,4
4455,Il monaco di Monza,1963,27,94,70,6.5,6.57,6.0,74,3,2,0,0,0,4
41220,L'uomo nero,2009,27,116,70,6.7,7.08,6.0,74,1,2,2,1,0,4
19347,An Ideal Husband,1999,27,97,95,7.3,7.73,7.0,74,2,2,0,0,1,4
62002,Indovina chi viene a Natale?,2013,27,94,70,4.3,3.9,5.0,74,3,2,1,0,0,4
43275,How Do You Know ,2010,27,121,51,5.5,5.91,5.0,74,2,2,0,1,1,4
37463,Lezioni di cioccolato,2007,27,107,70,5.1,4.6,6.0,73,2,2,1,0,1,4
173045,Rifkin's Festival,2020,27,92,51,6.7,6.53,7.0,73,0,0,0,0,0,4
37860,27 Dresses,2008,27,107,51,4.0,3.38,5.0,73,2,3,1,0,0,4
10265,High Anxiety,1977,27,94,51,6.5,6.38,7.0,73,3,3,0,1,1,4
4569,Mystic Pizza,1988,27,104,51,6.0,6.11,6.0,73,2,2,1,0,1,4
6684,Spaghetti a mezzanotte,1981,27,90,70,5.5,4.6,6.0,73,2,2,0,0,2,4
2752,Film d'amore e d'anarchia,1973,27,125,70,7.2,7.13,7.0,73,1,2,3,3,2,4
2087,Di che segno sei?,1975,27,130,70,5.4,5.2,6.0,73,3,2,0,0,1,4
1624,Cocktail,1988,27,104,51,4.7,4.33,5.0,73,1,2,0,1,1,4
63735,Hundraåringen som klev ut genom fönstret och försvann,2013,27,105,84,6.5,6.5,6.0,73,3,2,0,1,0,4
81961,Tiramisù,2016,27,95,70,3.9,4.2,4.0,73,1,1,0,0,0,4
17963,Waking Ned,1998,27,95,95,7.1,6.92,7.0,73,3,3,1,1,0,4
28726,The Pacifier,2005,27,95,106,4.7,4.38,5.0,73,2,2,0,1,0,4
51577,Terumae romae,2012,27,108,103,6.4,6.25,6.0,73,3,3,1,1,1,4
24672,Playtime,1967,27,108,42,7.9,7.69,8.0,73,3,1,2,0,0,4
42696,Dinner for Schmucks ,2010,27,114,51,4.6,4.33,5.0,73,2,2,0,0,0,4
16494,Viola bacia tutti,1997,27,90,70,4.1,3.9,4.0,73,2,2,1,0,2,4
54571,A Long Way Down,2014,27,96,95,4.6,4.27,5.0,73,1,1,1,0,0,4
18223,Lucignolo,1998,27,95,70,4.8,5.0,5.0,73,1,2,0,0,0,4
32582,Failure to Launch,2006,27,97,51,4.8,4.83,5.0,73,1,2,0,0,0,4
10399,Cari fottutissimi amici,1994,27,125,70,6.2,6.25,6.0,73,2,2,0,1,1,4
19426,Blast from the Past,1999,27,106,51,6.3,6.67,6.0,73,3,3,2,0,0,4
12078,The Secret Garden,1994,27,102,51,6.5,6.1,7.0,73,2,2,1,2,0,4
37431,2061. Un anno eccezionale,2007,27,100,70,3.5,3.38,4.0,73,2,2,0,0,0,4
31127,Venga a prendere il caffè da noi,1970,27,113,70,7.3,7.41,7.0,72,2,2,1,1,2,4
37814,Bikur Ha-Tizmoret,2007,27,90,81,7.2,7.0,7.0,72,3,2,4,0,0,4
52596,L'arbitro,2013,27,90,70,5.8,5.55,6.0,72,3,2,2,0,0,4
4324,My Favorite Wife,1940,27,88,51,6.8,6.89,7.0,72,3,3,1,1,1,4
3905,Letto a tre piazze,1960,27,90,70,6.6,6.25,7.0,72,4,4,0,1,2,4
11226,Paper Moon,1973,27,102,51,7.9,8.2,8.0,72,2,3,1,2,1,4
19265,Bowfinger,1999,27,97,51,6.4,6.56,6.0,72,2,2,0,0,1,4
63593,Dumb and Dumber To,2014,27,110,51,5.5,5.71,5.0,72,3,3,1,0,0,4
1186,Wise Guys,1987,27,117,51,6.6,6.69,6.0,72,2,3,0,2,1,4
2108,Sylvia Scarlett,1935,27,95,51,7.4,7.46,7.0,72,3,3,2,1,1,4
44911,Johnny English Reborn,2011,27,101,51,5.0,4.63,5.0,72,2,3,0,1,0,4
39650,Pink Panther 2,2009,27,90,51,5.4,5.44,5.0,72,3,1,0,1,0,4
1495,Chi si ferma è perduto,1960,27,92,70,6.5,6.38,7.0,72,3,1,1,0,0,4
6405,Sessomatto,1973,27,120,70,5.5,5.0,6.0,72,3,3,1,0,2,4
66140,The Interview,2014,27,112,51,6.0,6.11,6.0,72,0,0,0,0,0,4
29788,The Dukes of Hazzard,2005,27,106,51,4.1,3.83,4.0,72,1,2,0,0,0,4
85331,Baywatch,2017,27,116,51,3.7,3.29,4.0,72,0,0,0,0,0,4
2360,I due colonnelli,1962,27,104,70,5.8,5.0,7.0,72,2,2,0,0,0,4
1214,La cambiale,1959,27,90,70,5.9,5.56,6.0,72,3,1,0,0,0,4
122425,Fuga da Reuma Park,2016,27,90,70,3.5,3.75,3.0,72,0,0,0,0,0,4
62037,Enough Said,2013,27,91,51,6.2,6.33,6.0,72,2,2,2,0,0,4
8893,Turner and Hooch,1989,27,100,51,5.5,5.33,6.0,72,2,2,0,1,0,4
180399,I predatori,2020,27,109,70,6.3,6.46,6.0,72,0,0,0,0,0,4
34044,Vita Smeralda,2006,27,93,70,3.3,3.38,3.0,72,1,2,1,1,1,4
1351,Mr. Blandings Builds His Dream House,1948,27,84,51,7.2,7.42,7.0,72,4,4,2,3,2,4
23815,Bad Company,2002,27,100,51,5.0,4.63,5.0,72,2,2,1,1,0,4
13356,Così parlò Bellavista,1984,27,102,70,6.3,6.0,7.0,72,3,2,1,1,0,4
4018,"What's Up, Doc?",1972,27,94,51,7.4,7.56,7.0,72,3,3,0,0,0,4
38173,King of California,2007,27,93,51,6.4,6.5,6.0,71,2,3,1,2,1,4
165231,Gli uomini d'oro,2019,27,110,70,6.3,6.4,6.0,71,0,0,0,1,1,4
11021,Mani di fata,1983,27,92,70,5.8,5.8,6.0,71,3,2,1,1,1,4
15542,Gli onorevoli,1963,27,106,70,6.1,6.0,6.0,71,3,1,1,0,0,4
18218,Babe Pig in the City,1998,27,96,92,5.8,5.83,6.0,71,2,3,0,1,0,4
172157,Si vive una volta sola,2020,27,100,70,4.4,4.22,5.0,71,0,0,0,0,0,4
38580,My Best Friend's Girl,2008,27,103,51,5.0,5.14,5.0,71,2,2,0,0,0,4
41236,Leaves of Grass ,2009,27,105,51,5.5,5.44,6.0,71,2,2,1,1,0,4
37315,No reservations,2007,27,105,51,5.6,5.6,6.0,71,1,2,0,1,0,4
13248,Sabrina,1995,27,120,51,5.1,5.38,5.0,71,2,2,1,1,1,4
12033,Jour de fête,1949,27,79,42,8.0,8.25,8.0,71,4,3,1,1,0,4
21918,Mari del Sud,2001,27,100,70,5.4,5.78,5.0,71,3,2,0,1,0,4
13558,Un eroe dei nostri tempi,1955,27,100,70,7.3,7.5,7.0,71,2,2,1,1,1,4
14945,Multiplicity,1996,27,100,51,7.1,7.56,7.0,71,3,3,0,1,1,4
22737,Jay and Silent Bob Strike Back,2001,27,104,51,5.1,4.5,6.0,71,3,3,1,1,1,4
45668,Den skaldede frisør,2012,27,112,53,4.8,4.71,5.0,71,2,2,2,1,1,4
4288,Mi manda Picone,1983,27,122,70,6.9,7.25,7.0,71,4,4,2,3,1,4
162889,Domani è un altro giorno,2019,27,100,70,6.2,5.73,7.0,71,0,0,0,0,0,4
24642,Swept Away,2002,27,92,95,3.4,3.2,4.0,71,1,2,1,1,1,4
165973,Long Shot,2019,27,120,51,5.6,5.25,6.0,71,0,0,0,0,0,4
85258,El bar,2017,27,102,94,6.7,6.5,7.0,71,0,0,0,0,0,4
5280,Piedone l'africano,1978,27,115,70,5.6,5.83,5.0,71,2,2,0,1,0,4
77634,Il ministro,2016,27,110,70,6.0,5.89,6.0,71,2,2,2,1,2,4
124301,Ucitelka,2016,27,102,59,7.4,6.88,8.0,71,0,0,0,0,0,4
12805,Junior,1994,27,110,51,4.0,3.2,5.0,71,1,2,0,1,0,4
64556,Soap opera,2014,27,87,70,4.7,4.92,5.0,71,2,2,1,0,0,4
2030,Delitto al ristorante cinese,1981,27,95,70,5.0,4.5,5.0,71,2,2,1,1,1,4
24551,Il pranzo della domenica,2002,27,100,70,5.8,6.3,5.0,70,2,2,0,0,1,4
28591,The Upside of Anger,2005,27,118,51,6.4,6.5,6.0,70,1,2,1,0,1,4
5733,"It's a Mad, Mad, Mad, Mad World",1963,27,192,51,7.3,7.46,7.0,70,3,4,0,3,0,4
74510,The Brothers Grimsby,2016,27,82,51,6.1,6.83,5.0,70,2,2,1,1,1,4
162245,Modalità aereo,2019,27,100,70,4.3,4.11,4.0,70,0,0,0,0,0,4
26230,Cheaper by the Dozen,2003,27,98,51,5.6,5.63,6.0,70,2,2,0,0,0,4
13015,Nine Months,1995,27,95,51,5.0,5.0,5.0,70,2,2,0,0,1,4
83436,Demain tout commence,2016,27,115,42,5.7,5.29,6.0,70,0,0,0,0,0,4
47689,È nata una star?,2011,27,105,70,4.3,4.67,4.0,70,2,2,2,1,1,4
1193,La cagna,1972,27,90,42,6.9,7.0,7.0,70,3,3,3,2,3,4
7236,Totò e i re di Roma,1951,27,95,70,6.8,6.78,7.0,70,3,3,0,1,0,4
11742,Ma nuit chez Maud,1969,27,98,42,8.0,8.0,8.0,70,1,2,2,1,0,4
5015,"Pane, amore e gelosia",1954,27,97,70,6.9,7.0,7.0,70,3,2,1,0,1,4
43414,Les petits mouchoirs,2010,27,154,42,6.0,5.92,6.0,70,2,2,0,0,1,4
23306,The Kentucky Fried Movie,1977,27,78,51,6.8,7.0,7.0,70,2,2,1,1,2,4
9908,Totò contro i quattro,1963,27,98,70,6.5,6.3,7.0,70,3,2,0,0,0,4
36769,Ho voglia di te,2006,27,110,70,3.3,2.88,4.0,70,0,2,0,1,1,4
28316,Bizita Q,2001,27,84,103,7.2,6.78,8.0,70,1,0,1,0,1,4
15874,Chasing Amy,1997,27,112,51,6.3,6.4,6.0,70,1,2,0,0,2,4
12982,Il mattatore,1959,27,104,70,6.9,6.8,7.0,70,3,2,1,1,0,4
9057,¿Qué he hecho yo para merecer esto?,1984,27,99,94,7.7,8.2,7.0,70,3,3,1,2,1,4
1445,Desperately Seeking Susan,1985,27,109,51,6.0,5.71,6.0,70,3,2,1,2,2,4
45057,Flypaper,2011,27,85,51,5.7,5.77,6.0,70,3,2,3,3,0,4
21974,Le placard,2001,27,84,42,7.1,7.2,7.0,69,2,3,0,1,1,4
155611,Doubles vies,2018,27,106,42,6.6,7.17,6.0,69,0,0,0,0,0,4
137177,The Big Sick,2017,27,119,51,6.0,5.82,6.0,69,0,0,0,0,0,4
24433,Dillo con parole mie,2003,27,105,70,4.9,4.4,5.0,69,1,2,0,0,0,4
6146,Sapore di mare 2. Un anno dopo,1983,27,105,70,4.9,4.67,5.0,69,2,2,0,0,1,4
136512,Contromano,2018,27,102,70,5.0,4.7,5.0,69,0,0,0,0,0,4
7202,Topkapi,1964,27,110,51,6.8,6.89,7.0,69,2,3,1,2,1,4
36798,Norbit,2007,27,102,51,4.0,3.56,4.0,69,1,1,0,0,0,4
1044,Il boom,1963,27,93,70,7.6,7.56,8.0,69,3,3,3,3,1,4
13148,Vacanze di Natale 95,1995,27,90,70,4.3,4.33,4.0,69,1,2,0,0,0,4
1950,Cuori nella tormenta,1984,27,103,70,4.6,4.27,5.0,69,1,2,0,0,1,4
9201,The Love Bug,1968,27,102,51,6.8,6.5,7.0,69,2,3,0,0,0,4
36994,The Darwin Awards,2006,27,94,51,5.6,5.73,5.0,69,2,2,0,1,0,4
14496,Willy Signori e vengo da lontano,1989,27,105,70,6.0,5.56,6.0,69,2,1,0,1,1,4
1473,Che fine ha fatto Totò Baby?,1964,27,100,70,6.3,6.27,6.0,69,2,2,0,1,1,4
79321,Il professor Cenerentolo,2015,27,90,70,2.9,2.9,3.0,69,0,0,0,0,0,4
40078,I mostri oggi,2009,27,102,70,3.5,3.56,3.0,68,2,2,1,0,0,4
24580,The Truth about Charlie,2002,27,104,51,6.3,6.33,6.0,68,2,3,0,1,1,4
32951,C.R.A.Z.Y.,2005,27,127,106,7.5,7.71,7.0,68,2,3,1,2,1,4
23073,Lásky jedné plavovlásky,1965,27,78,88,7.9,7.27,8.0,68,2,2,3,2,2,4
429,Anastasia,1956,27,105,51,6.8,6.8,7.0,68,2,2,2,3,1,4
160567,Lontano lontano,2019,27,90,70,6.9,7.18,7.0,68,0,0,0,0,0,4
21109,Pay It Forward,2000,27,122,51,6.0,5.71,6.0,68,1,2,1,0,0,4
35571,A fost sau n-a fost?,2006,27,86,16,7.9,7.31,8.0,68,1,3,3,2,0,4
22031,Y tu mamá también,2001,27,105,126,7.2,6.91,7.0,68,2,3,2,1,3,4
37672,Alvin and the Chipmunks,2007,27,90,51,4.6,4.5,5.0,68,1,2,0,0,0,4
41837,Cop Out ,2010,27,107,51,4.3,4.22,4.0,68,1,2,0,1,0,4
402,Amore mio aiutami,1970,27,124,70,5.9,5.67,6.0,68,3,3,2,2,2,4
52108,Alceste à byciclette,2012,27,104,42,6.0,6.18,6.0,68,1,1,2,0,0,4
13967,Risky Business,1983,27,94,51,5.9,5.4,6.0,68,2,2,0,1,1,4
14803,Arabesque,1966,27,118,51,6.4,6.5,6.0,68,2,3,1,2,1,4
166061,10 giorni senza mamma,2019,27,94,70,5.3,5.09,5.0,68,3,2,1,1,1,4
19533,Mickey Blue Eyes,1999,27,102,51,5.3,5.2,5.0,68,1,2,0,0,0,4
